,lower,upper,value,start
163,-971500.1765813801,975900.1765813801,2200.0,10
164,-978289.5132998425,982689.5132998425,2200.0,10
165,-985082.4991460929,989482.4991460929,2200.0,10
166,-991879.1323048518,996279.1323048518,2200.0,10
167,-998679.4109702609,1003079.4109702609,2200.0,10
168,-1005483.33334563,1009883.33334563,2200.0,10
169,-1012290.8976431955,1016690.8976431955,2200.0,10
170,-1019102.1020838851,1023502.1020838851,2200.0,10
171,-1025916.9448970951,1030316.9448970951,2200.0,10
172,-1032735.4243204723,1037135.4243204723,2200.0,10
173,-1039557.5385997064,1043957.5385997064,2200.0,10
174,-1046383.285988329,1050783.285988329,2200.0,10
175,-1053212.664747521,1057612.664747521,2200.0,10
176,-1060045.6731459256,1064445.6731459256,2200.0,10
177,-1066882.3094594693,1071282.3094594693,2200.0,10
178,-1073722.5719711874,1078122.5719711874,2200.0,10
179,-1080566.4589710592,1084966.4589710592,2200.0,10
0,0.0,0.0,2200.0,11
1,0.0,0.0,2200.0,11
2,0.0,0.0,2100.0,11
3,0.0,0.0,2200.0,11
4,0.0,0.0,2000.0,11
5,0.0,0.0,2200.0,11
6,0.0,0.0,2200.0,11
7,0.0,0.0,2200.0,11
8,0.0,0.0,2200.0,11
9,0.0,0.0,2200.0,11
10,0.0,0.0,2050.0,11
11,-78.44493384175826,3878.444933841758,1900.0,11
12,-2673.9373618102463,6173.937361810246,1750.0,11
13,-5802.663101034495,9002.663101034495,1600.0,11
14,-9386.389190469468,12286.389190469468,1450.0,11
15,-13372.540325159323,15972.540325159323,1300.0,11
16,-17723.161802364084,20023.161802364084,1150.0,11
17,-22409.276150154164,24409.276150154164,1000.0,11
18,-27407.845789688217,29107.845789688217,850.0,11
19,-32699.994633675822,34099.99463367582,700.0,11
20,-38220.38326265671,39320.38326265671,550.0,11
21,-43887.69976140163,44687.69976140163,400.0,11
22,-49654.69324691777,50154.69324691777,250.00000000000003,11
23,-55492.46678411662,55692.46678411662,100.00000000000006,11
24,-61382.51818121937,61282.51818121937,-49.999999999999915,11
25,-67312.51931688709,66912.51931688709,-199.9999999999999,11
26,-73273.9694616525,72573.9694616525,-349.9999999999999,11
27,-79260.83148668602,78260.83148668602,-499.9999999999999,11
28,-85268.70705358847,83968.70705358847,-649.9999999999999,11
29,-91294.3197883477,89694.3197883477,-799.9999999999999,11
30,-97335.1811179986,95435.1811179986,-949.9999999999999,11
31,-103389.36811845646,101189.36811845646,-1099.9999999999998,11
32,-109455.37213002848,106955.37213002848,-1249.9999999999998,11
33,-115531.9932945843,112731.9932945843,-1399.9999999999998,11
34,-121618.26561558833,118518.26561558833,-1549.9999999999998,11
35,-127713.40274943119,124313.40274943119,-1699.9999999999998,11
36,-133816.75815572182,130116.75815572182,-1849.9999999999998,11
37,-139927.7953710848,135927.7953710848,-1999.9999999999998,11
38,-146046.06553673607,141746.06553673607,-2149.9999999999995,11
39,-152171.19020103995,147571.19020103995,-2299.9999999999995,11
40,-158302.8480104547,153402.8480104547,-2449.9999999999995,11
41,-164440.76430276933,159240.76430276933,-2599.9999999999995,11
42,-170584.7028917182,165084.7028917182,-2749.9999999999995,11
43,-176734.45952394293,170934.45952394293,-2899.9999999999995,11
44,-182889.85662490313,176789.85662490313,-3049.9999999999995,11
45,-189050.739047429,182650.739047429,-3199.9999999999995,11
46,-195216.97060693355,188516.97060693355,-3349.9999999999995,11
47,-201388.43123880666,194388.43123880666,-3499.9999999999995,11
48,-207565.01465161573,200265.01465161573,-3649.9999999999995,11
49,-213746.62637820892,206146.62637820892,-3799.9999999999995,11
50,-219933.18214827467,212033.18214827467,-3949.9999999999995,11
51,-226124.60652222848,217924.60652222848,-4099.999999999999,11
52,-232320.8317388024,223820.8317388024,-4249.999999999999,11
53,-238521.79673836884,229721.79673836884,-4399.999999999999,11
54,-244727.44633154132,235627.44633154132,-4549.999999999999,11
55,-250937.73048847564,241537.73048847564,-4699.999999999999,11
56,-257152.60372893,247452.60372893,-4849.999999999999,11
57,-263372.0245968174,253372.02459681738,-4999.999999999999,11
58,-269595.9552059156,259295.9552059156,-5149.999999999999,11
59,-275824.3608457483,265224.3608457483,-5299.999999999999,11
60,-282057.2096385489,271157.2096385489,-5449.999999999999,11
61,-288294.47223974974,277094.47223974974,-5599.999999999999,11
62,-294536.12157569366,283036.12157569366,-5749.999999999999,11
63,-300782.13261328195,288982.13261328195,-5899.999999999999,11
64,-307032.4821571174,294932.4821571174,-6049.999999999999,11
65,-313287.14867038827,300887.14867038827,-6199.999999999999,11
66,-319546.1121163183,306846.1121163183,-6349.999999999999,11
67,-325809.3538174779,312809.3538174779,-6499.999999999999,11
