,lower,upper,value,start
119,-1703.6151608020027,3214.922106760405,755.653472979201,90
120,-2123.4108977102223,2879.231580285743,377.91034128776005,90
121,-2196.0817803476616,2845.9177728733225,324.9179962628304,90
122,-1998.4160180916092,3073.803526620763,537.6937542645769,90
123,-1704.1004912646947,3405.6561095932593,850.7778091642824,90
124,-1707.4256618631075,3470.8172957976117,881.6958169672522,90
125,-1944.6663042936452,3320.489822910332,687.9117593083432,90
126,-2354.605400304659,2995.9246116250674,320.65960566020425,90
127,-2429.1678131119043,2965.4378663013176,268.1350265947066,90
128,-2260.134260997709,3170.1988470885854,455.0322930454383,90
129,-1999.1488319733362,3471.795318566832,736.3232432967478,90
130,-1969.35692987547,3570.124365681987,800.3837179032585,90
131,-2215.4812776563313,3414.055744984391,599.2872336640297,90
132,-2580.006050549905,3132.954760896291,276.47435517319315,90
133,-2674.835517274621,3089.191833945059,207.1781583352191,90
134,-2536.0627681102087,3267.8281620736325,365.8826969817117,90
135,-2285.1652241888305,3562.034642810817,638.4347093109933,90
136,-2253.410782349853,3664.545681825119,705.5674497376331,90
137,-2486.5434705667017,3521.309925614149,517.3832275237238,90
138,-2815.490166690513,3276.3159234979453,230.41287840371598,90
139,-2935.2943556824466,3213.640184863394,139.17291459047397,90
140,-2810.6276826300573,3381.4578964716484,285.4151069207956,90
141,-2580.0857782126136,3659.1966504765974,539.5554361319918,90
142,-2547.6822417899866,3763.512558122243,607.9151581661279,90
143,-2758.396965360035,3642.4011996054405,442.00211712270266,90
144,-3068.2844618825543,3418.2404973181797,174.9780177178128,90
145,-3200.1002122788464,3347.889773958385,73.89478083976911,90
146,-3090.103991489673,3504.899079538108,207.39754402421767,90
147,-2884.0800246517006,3761.8930490710995,438.90651220969966,90
148,-2845.540721847009,3872.9722877869135,513.7157829699524,90
149,-3038.7640469023754,3769.8027697043844,365.51936140100463,90
150,-3332.648004910751,3563.0520074360907,115.20200126267002,90
151,-3469.10918284558,3491.7970999814343,11.343958567927132,90
152,-3378.1659254532997,3633.9033181268214,127.86869633676105,90
153,-3192.2915325770914,3873.974386358969,340.8414268909385,90
154,-3149.1074641168507,3990.6677428742287,420.78013937868917,90
155,-3328.160008845573,3902.167711153224,287.00385115382534,90
156,-3604.867131856249,3713.7014573709985,54.41716275737457,90
157,-3745.4087180894107,3641.979318018953,-51.71470003522876,90
158,-3672.979230931392,3769.492508677515,48.25663887306138,90
159,-3504.144784720757,3995.555510997086,245.7053631381645,90
160,-3459.7446353683604,4114.702863306301,327.4791139689704,90
161,-3624.537371479541,4040.7766828308017,208.1196556756302,90
162,-3885.1524879473873,3869.558451832383,-7.797018057501987,90
163,-4029.341145520966,3797.5268719296655,-115.90713679565027,90
164,-3973.093811213269,3912.526835448187,-30.28348788254101,90
165,-3820.72994213394,4125.120091808907,152.1950748374838,90
166,-3776.547684218754,4245.3180230053695,234.38516939330788,90
167,-3927.376928229199,4185.668022592924,129.14554718186224,90
168,-4173.756927098358,4029.873654354983,-71.94163637168748,90
169,-4320.046270901998,3958.7465697131465,-180.64985059442535,90
170,-4278.584750026687,4062.4843823466554,-108.05018384001608,90
171,-4142.185604574121,4262.021928445578,59.918161935728904,90
172,-4098.690048272342,4382.812391913128,142.06117182039264,90
173,-4236.877904016697,4336.208192441498,49.66514421240004,90
174,-4470.083953890518,4194.714943533654,-137.68450517843206,90
175,-4617.199957486326,4125.519343346361,-245.8403070699821,90
176,-4589.601416019837,4218.776044503482,-185.41268575817733,90
177,-4468.150331738393,4406.148780568758,-31.00077558481695,90
178,-4425.993917644546,4526.931254308507,50.46866833198098,90
179,-4552.884456142622,4492.095799349926,-30.394328396348385,90
0,0.0,0.0,544.0,91
1,0.0,0.0,1214.1,91
2,0.0,0.0,1413.0,91
3,0.0,0.0,11562.2,91
4,0.0,0.0,2050.0,91
5,0.0,0.0,3060.2000000000003,91
6,0.0,0.0,1860.0,91
7,0.0,0.0,1363.2,91
8,0.0,0.0,2302.4,91
9,0.0,0.0,1885.9,91
10,0.0,0.0,613.8,91
11,0.0,0.0,670.0,91
12,0.0,0.0,980.9,91
13,0.0,0.0,233.3,91
14,0.0,0.0,1462.5,91
15,0.0,0.0,4028.2,91
16,0.0,0.0,2690.7000000000003,91
17,0.0,0.0,212.3,91
18,0.0,0.0,499.6,91
19,0.0,0.0,1555.0,91
20,0.0,0.0,992.4,91
21,0.0,0.0,1452.9,91
22,0.0,0.0,948.8,91
23,0.0,0.0,832.2,91
24,0.0,0.0,1410.8,91
25,0.0,0.0,483.3,91
26,0.0,0.0,2687.7,91
27,0.0,0.0,5549.7,91
28,0.0,0.0,1703.4,91
29,0.0,0.0,616.5,91
30,0.0,0.0,1197.4,91
31,0.0,0.0,1402.9,91
32,0.0,0.0,3448.2,91
33,0.0,0.0,4701.2,91
34,0.0,0.0,1401.3,91
35,0.0,0.0,810.1,91
36,0.0,0.0,106.1,91
37,0.0,0.0,2296.8,91
38,0.0,0.0,4684.3,91
39,0.0,0.0,1231.2,91
40,0.0,0.0,580.4,91
41,0.0,0.0,3340.2,91
42,0.0,0.0,990.3,91
43,0.0,0.0,2626.6,91
44,0.0,0.0,344.9,91
45,0.0,0.0,840.7,91
46,0.0,0.0,725.6,91
47,0.0,0.0,2551.2,91
48,0.0,0.0,559.8,91
49,0.0,0.0,627.0,91
50,0.0,0.0,1821.5,91
51,0.0,0.0,645.1,91
52,0.0,0.0,1508.5,91
53,0.0,0.0,1571.1,91
54,0.0,0.0,981.7,91
55,0.0,0.0,2002.8,91
56,0.0,0.0,443.8,91
57,0.0,0.0,1793.3,91
58,0.0,0.0,2895.2999999999997,91
59,0.0,0.0,1214.6,91
60,0.0,0.0,2392.4,91
61,0.0,0.0,2109.9,91
62,0.0,0.0,431.1,91
63,0.0,0.0,1766.8000000000002,91
64,0.0,0.0,3475.6,91
65,0.0,0.0,2897.8,91
66,0.0,0.0,584.8,91
67,0.0,0.0,1525.1,91
68,0.0,0.0,2503.9,91
69,0.0,0.0,2233.6,91
70,0.0,0.0,1600.4,91
71,0.0,0.0,362.6,91
72,0.0,0.0,756.0,91
73,0.0,0.0,1510.0,91
74,0.0,0.0,1659.3,91
75,0.0,0.0,2123.5,91
76,0.0,0.0,1790.2,91
77,0.0,0.0,538.0,91
78,0.0,0.0,425.1,91
79,0.0,0.0,600.6,91
80,0.0,0.0,939.5,91
81,0.0,0.0,1611.3,91
82,0.0,0.0,2126.4,91
83,0.0,0.0,671.3,91
84,0.0,0.0,311.1,91
85,0.0,0.0,334.5,91
86,0.0,0.0,390.0,91
87,0.0,0.0,1366.2,91
88,0.0,0.0,411.7,91
89,0.0,0.0,2290.9,91
90,0.0,0.0,1548.7,91
91,-1115.729514817078,1992.626951990533,438.4487185867274,91
92,-877.645364369165,2463.5398239162732,792.947229773554,91
93,-284.1024612724616,3059.063973143273,1387.4807559354058,91
94,-36.27147632286756,3308.942786825117,1636.3356552511245,91
95,-828.5991875405189,2549.0489918465323,860.2249021530067,91
96,-1358.7265686376272,2215.985912426709,428.6296718945408,91
97,-1009.5178709654608,2606.4038690021325,798.442999018336,91
98,-920.4755563073691,2694.5183139704745,887.0213788315527,91
99,-639.4070154151523,3027.636725157123,1194.1148548709853,91
100,-512.1388464524264,3170.821629480344,1329.341391513959,91
101,-785.4357921889014,2924.5165502726413,1069.54037904187,91
102,-1673.0766033416653,2156.415479733484,241.66943819590938,91
103,-1175.4261093023688,2747.358562005973,785.9662263518021,91
104,-1186.3237028872902,2735.1153463567534,774.3958217347315,91
105,-894.766727405095,3086.9301999298373,1096.0817362623711,91
106,-725.4163204562581,3269.319709777672,1271.9516946607068,91
107,-1156.7134549530647,2881.126787066858,862.2066660568967,91
108,-1683.3992236052575,2466.909417368105,391.7550968814237,91
109,-1494.789970540095,2716.9189676756587,611.0644985677819,91
110,-1441.89379997824,2781.89659395077,670.001396986265,91
111,-1038.7406603363515,3220.1241436402825,1090.6917416519655,91
112,-1060.4613034479135,3215.491845448969,1077.5152710005277,91
113,-1372.2756461047966,2970.6530791312907,799.1887165132471,91
114,-1776.2106112701326,2647.574703107232,435.68204591854976,91
115,-1800.4254406909015,2692.119493326727,445.8470263179127,91
116,-1608.5044962370998,2910.645143439832,651.070323601366,91
117,-1300.9639510444945,3242.2715354171255,970.6537921863156,91
118,-1330.9242226640272,3242.4806220229793,955.7781996794761,91
119,-1565.7565898520795,3071.801950299775,753.0226802238478,91
120,-1970.760218147042,2743.7440234940896,386.4919026735238,91
121,-2016.7966761143834,2772.844637217586,378.02398055160126,91
122,-1827.7402078943437,2993.3417746131076,582.8007833593819,91
123,-1579.631312259854,3269.452438291082,844.9105630156142,91
124,-1564.2935800720556,3320.1375404612586,877.9219801946015,91
