,date,mean,std
129,2012-01-25,1645.0,63.63961030678928
130,2012-01-27,1681.0,26.870057685088806
131,2012-01-31,1750.0,70.71067811865476
132,2012-02-10,1500.0,494.9747468305833
133,2012-02-17,1750.0,70.71067811865476
134,2012-03-23,1456.0,235.966099260042
135,2012-04-06,1850.0,0.0
136,2012-04-09,1380.0,243.3105012119288
137,2012-04-27,1650.0,0.0
138,2012-05-01,1850.0,304.138126514911
139,2012-05-06,1650.0,0.0
140,2012-05-07,1783.3333333333333,189.29694486000912
141,2012-05-14,1650.0,0.0
142,2012-05-18,1850.0,0.0
143,2012-05-21,1699.4,142.26988437473332
144,2012-05-22,1650.0,0.0
145,2012-05-25,1800.0,0.0
146,2012-05-29,1800.0,0.0
147,2012-06-03,1517.5,372.23424524529355
148,2012-06-07,1400.0,353.5533905932738
149,2012-06-13,1712.5,103.0776406404415
150,2012-06-14,1606.5,187.17816824263096
151,2012-06-15,1850.0,0.0
152,2012-06-18,1563.9180000000001,80.45280368017013
153,2012-06-19,1476.998,198.48617085328638
154,2012-06-20,1850.0,0.0
155,2012-06-21,1850.0,0.0
156,2012-07-03,1800.0,0.0
157,2012-07-09,1825.0,35.35533905932738
158,2012-07-16,1662.5,342.4787098005753
159,2012-07-19,1850.0,0.0
160,2012-07-26,1850.0,0.0
161,2012-08-03,1483.3333333333333,453.6885862938733
162,2012-08-06,1575.0,106.06601717798213
163,2012-08-13,1716.6666666666667,115.47005383792512
164,2012-08-14,1850.0,0.0
165,2012-08-21,1650.0,0.0
166,2012-09-01,1625.0,35.35533905932738
167,2012-09-11,1500.0,424.26406871192853
168,2012-09-24,1493.0,504.8742417671949
169,2012-09-25,1153.5700000000002,65.66193570098281
170,2012-09-26,2075.0,601.0407640085654
171,2012-10-26,1540.0,0.0
172,2012-10-30,1233.3333333333333,230.94010767585036
173,2012-11-01,1710.0,102.46950765959596
174,2012-11-05,1725.0,388.90872965260115
175,2012-11-06,1700.0,167.33200530681512
176,2012-11-13,1280.0,225.16660498395404
177,2012-11-27,1350.0,70.71067811865476
178,2012-11-28,1446.6666666666667,128.58201014657277
179,2012-11-29,1460.0,480.83261120685233
180,2012-12-06,1666.6666666666667,317.54264805429415
181,2012-12-10,1303.3333333333333,432.4735059322517
182,2012-12-11,1400.0,141.4213562373095
183,2012-12-27,1383.3333333333333,360.84391824351616
184,2013-01-21,1465.645,472.84937564725624
185,2013-01-22,1850.0,0.0
186,2013-02-04,1350.0,70.71067811865476
187,2013-02-12,1100.0,0.0
188,2013-02-18,1200.0,0.0
189,2013-02-22,1425.0,249.99999999999997
190,2013-03-04,1500.0,300.0
191,2013-03-09,1100.0,0.0
192,2013-04-03,1525.0,459.6194077712559
193,2013-04-11,1125.0,35.35533905932738
194,2013-04-12,1100.0,0.0
195,2013-04-30,1800.0,0.0
196,2013-05-03,1133.3333333333333,32.65986323710906
197,2013-05-09,1650.0,212.13203435596427
198,2013-06-02,1187.5,17.67766952966369
199,2013-06-11,1162.5,53.033008588991066
200,2013-06-25,1300.0,230.94010767585036
201,2013-06-28,1150.0,86.60254037844386
202,2013-07-03,1475.0,530.3300858899106
203,2013-07-10,1550.0,636.3961030678928
204,2013-07-15,1175.0,176.7766952966369
205,2013-08-04,1100.0,0.0
206,2013-08-05,1345.8333333333333,425.795823527349
207,2013-08-11,1115.0,21.213203435596427
208,2013-09-01,1725.0,176.7766952966369
209,2013-09-19,1300.0,282.842712474619
210,2013-09-26,1193.0,179.5744970757262
211,2013-10-05,1650.0,212.13203435596427
212,2013-10-06,1600.0,173.20508075688772
213,2013-10-07,1600.0,346.41016151377545
214,2013-10-22,1250.0,353.5533905932738
215,2013-10-30,1185.0,145.71661996262932
216,2013-11-07,1162.5,123.74368670764582
217,2013-11-11,1300.0,200.0
218,2013-11-19,1208.5425,194.3149433908777
219,2013-11-22,1300.0,141.4213562373095
220,2013-12-09,1450.0,70.71067811865476
221,2014-01-13,1475.0,459.6194077712559
222,2014-01-15,1366.6666666666667,378.59388972001824
223,2014-01-20,1394.0,136.6747965061591
224,2014-01-22,1275.0,176.7766952966369
225,2014-01-28,1500.0,0.0
226,2014-02-07,1051.645,73.03705942875847
227,2014-02-09,1341.665,129.63388619492972
228,2014-03-02,1413.3333333333333,185.8314648635514
229,2014-03-03,1442.905,2.269812767608843
230,2014-03-04,1547.3566666666666,219.8043712789473
231,2014-03-09,1350.0,40.824829046386306
232,2014-03-11,1450.0,70.71067811865476
233,2014-03-12,1700.0,199.99999999999997
234,2014-03-21,1200.0,0.0
235,2014-03-24,1354.43,170.10186791057487
236,2014-04-02,1316.6666666666667,158.77132402714705
237,2014-04-03,1450.0,494.9747468305833
238,2014-04-14,1380.0,164.31676725154983
239,2014-04-15,1263.29,89.50557636259313
240,2014-04-23,1344.1366666666665,69.09709014616075
241,2014-05-11,1400.0,141.4213562373095
242,2014-05-15,1272.145,31.317759338752165
243,2014-05-26,1033.3333333333333,57.73502691896256
244,2014-05-28,1290.0,14.142135623730951
245,2014-06-01,1140.0,56.568542494923804
246,2014-07-02,1375.0,176.7766952966369
247,2014-07-03,1429.385,68.36029776120051
248,2014-07-11,1378.225,101.50517843932879
249,2014-07-16,1550.0,353.5533905932738
250,2014-07-18,1339.285,78.57000000000012
251,2014-07-22,1225.0,35.35533905932738
252,2014-07-23,1355.0,148.49242404917499
253,2014-08-04,1431.655,8.26607827207078
254,2014-08-14,1210.0,74.16198487095663
255,2014-08-18,1260.0,103.92304845413264
256,2014-08-19,1450.0,70.71067811865476
257,2014-08-26,1500.0,0.0
258,2014-08-27,1333.3333333333333,57.73502691896256
259,2014-09-01,1533.3333333333333,230.9401076758503
260,2014-09-05,1426.1666666666667,22.661006891427675
261,2014-09-07,1428.5700000000002,40.40408147699947
262,2014-09-09,1400.0,0.0
263,2014-09-18,1429.92,78.27073080021687
264,2014-10-04,1457.8833333333332,36.849290811809794
265,2014-10-22,1450.0,141.4213562373095
266,2014-10-30,1364.0,90.50966799187809
267,2014-11-02,1439.165,8.25193613644706
268,2014-11-04,1216.6666666666667,104.08329997330661
269,2014-11-06,1368.5549999999998,96.95141076848753
270,2014-11-13,1375.0,176.7766952966369
271,2014-11-14,1150.0,212.13203435596427
272,2014-11-18,1300.0,0.0
273,2014-11-24,1362.5,75.0
274,2014-11-26,1300.0,70.71067811865476
275,2014-11-28,1350.0,99.99999999999997
276,2014-12-08,1441.2649999999999,10.256947239148106
277,2014-12-15,1300.0,0.0
278,2014-12-22,1250.0,0.0
279,2014-12-23,1483.3333333333333,202.07259421636905
280,2015-01-04,1437.5,335.87572106361006
281,2015-01-06,2000.0,0.0
282,2015-01-19,1250.0,0.0
283,2015-01-23,1275.0,25.0
284,2015-01-30,1235.7142857142858,24.39750182371335
285,2015-02-06,1250.0,0.0
286,2015-02-07,1400.0,0.0
287,2015-02-18,1350.0,43.30127018922193
288,2015-02-24,1550.0,141.4213562373095
289,2015-02-25,1410.0,296.98484809834997
290,2015-03-03,1658.3333333333333,350.297492616395
291,2015-04-15,1450.0,180.27756377319946
292,2015-04-20,1737.5,53.033008588991066
293,2015-04-24,1500.0,173.20508075688772
294,2015-04-29,1625.0,35.35533905932738
295,2015-05-18,1800.0,0.0
296,2015-05-19,1730.0,98.99494936611666
297,2015-05-28,1634.2,269.8319477007865
298,2015-05-29,1891.6666666666667,137.68926368215253
299,2015-06-15,1933.3333333333333,57.73502691896261
300,2015-06-26,2150.0,0.0
301,2015-06-29,1850.0,396.8626966596886
302,2015-07-01,1625.0,176.7766952966369
303,2015-07-05,1400.0,173.20508075688772
304,2015-07-07,1833.3333333333333,288.6751345948129
305,2015-07-21,1870.0,246.84678108764822
306,2015-07-23,2000.0,0.0
307,2015-07-27,1980.0,0.0
308,2015-08-09,1800.0,848.5281374238571
309,2015-08-13,1825.0,459.6194077712559
310,2015-08-17,1950.0,304.13812651491094
311,2015-08-26,2400.0,0.0
312,2015-09-09,1750.0,0.0
313,2015-09-16,2000.0,0.0
314,2015-09-18,1850.0,70.71067811865476
315,2015-10-14,2000.0,141.4213562373095
316,2015-10-26,2442.5,24.748737341529164
317,2015-11-02,1550.0,212.13203435596427
318,2015-11-20,2230.0,0.0
319,2015-11-27,1851.55,326.63375514481044
320,2015-12-10,2500.0,0.0
321,2015-12-11,2225.0,247.48737341529164
322,2015-12-14,2470.5,183.1406563273158
