Status,Application Creation Date,Approved / Refused Date,Recorded / Rejected Date,Water Share ID,Water System Source,Reliability,Trading Zone Source,Seller Water Authority,Seller Trading Zone Use,Buyer Water Authority,Buyer Trading Zone Use,Volume Traded (ML),Price Per ML ($),Create_date,Create_date_ordinal,Cluster
Recorded,2009-07-15,16/07/2009,28/08/2009,WEE****76,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,600.0,2200.0,2009-07-15,733603,0
Recorded,2022-05-01,25/01/2022,14/02/2022,WEE****68,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,8.1,4900.0,2022-05-01,738276,0
Recorded,2019-05-12,13/12/2019,20/12/2019,WEE****41,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,20.0,5515.0,2019-05-12,737191,0
Recorded,2009-05-10,09/10/2009,25/11/2009,WEE****70,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,200.0,2200.0,2009-05-10,733537,0
Recorded,2009-10-26,11/11/2009,15/12/2009,WEE****68,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,166.7,2100.0,2009-10-26,733706,0
Recorded,2015-06-03,08/03/2015,28/04/2015,WEE****12,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,1400.0,2015-06-03,735752,0
Recorded,2013-01-11,29/11/2013,03/01/2014,WEE****86,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,90.0,1100.0,2013-01-11,734879,0
Recorded,2011-04-27,27/04/2011,01/06/2011,WEE****64,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,26.0,1600.0,2011-04-27,734254,0
Recorded,2018-12-21,04/01/2019,01/02/2019,WEE****05,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,3000.0,2018-12-21,737049,0
Recorded,2012-07-15,16/07/2012,18/09/2012,WEE****47,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,1800.0,2012-07-15,734699,0
Recorded,2019-12-08,15/08/2019,30/09/2019,WEE****66,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,500.0,5200.0,2019-12-08,737401,0
Recorded,2015-12-15,15/12/2015,11/01/2016,WEE****70,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,50.0,2500.0,2015-12-15,735947,0
Recorded,2016-11-07,27/07/2016,06/09/2016,WEE****58,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,41.0,2500.0,2016-11-07,736275,0
Recorded,2011-05-17,17/05/2011,17/06/2011,WEE****63,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,42.0,1600.0,2011-05-17,734274,0
Recorded,2011-11-29,08/12/2011,04/01/2012,WEE****85,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,134.5,1300.0,2011-11-29,734470,0
Recorded,2016-07-20,21/07/2016,29/08/2016,WEE****70,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,72.5,2700.0,2016-07-20,736165,0
Recorded,2011-11-07,13/07/2011,29/08/2011,WEE****46,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,181.9,1650.0,2011-11-07,734448,0
Recorded,2013-03-12,16/12/2013,23/01/2014,WEE****53,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.5,1400.0,2013-03-12,734939,0
Recorded,2013-10-25,25/10/2013,08/11/2013,WEE****45,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,5.0,1800.0,2013-10-25,735166,0
Recorded,2010-12-14,06/01/2011,07/02/2011,WEE****39,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,69.0,2100.36,2010-12-14,734120,0
Recorded,2019-05-12,12/12/2019,11/02/2020,WEE****36,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,4000.0,2019-05-12,737191,0
Recorded,2012-03-22,28/03/2012,16/05/2012,WEE****78,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,1800.0,2012-03-22,734584,0
Recorded,2022-02-25,04/03/2022,16/03/2022,WEE****45,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,11.1,4964.95,2022-02-25,738211,0
Recorded,2010-02-11,10/11/2010,04/01/2011,WEE****67,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,571.3,1600.0,2010-02-11,733814,0
Recorded,2022-07-20,07/08/2022,26/08/2022,WEE****00,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,160.0,5000.0,2022-07-20,738356,0
Recorded,2011-10-26,29/11/2011,22/12/2011,WEE****60,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,222.5,1700.0,2011-10-26,734436,0
Recorded,2009-09-18,20/10/2009,08/12/2009,WEE****50,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,153.7,2200.0,2009-09-18,733668,0
Recorded,2022-02-17,25/02/2022,15/03/2022,WEE****71,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,5100.0,2022-02-17,738203,0
Recorded,2015-06-24,25/06/2015,22/07/2015,WEE****15,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,30.0,1762.0,2015-06-24,735773,0
Recorded,2013-07-15,23/09/2013,08/11/2013,WEE****38,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,206.5,1300.0,2013-07-15,735064,0
Recorded,2016-03-29,05/04/2016,15/04/2016,WEE****61,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,17.5,2500.0,2016-03-29,736052,0
Recorded,2016-03-02,10/02/2016,02/03/2016,WEE****52,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,309.5,3000.0,2016-03-02,736025,0
Recorded,2015-08-13,21/08/2015,26/09/2015,WEE****83,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,52.0,2150.0,2015-08-13,735823,0
Recorded,2012-02-05,09/05/2012,27/06/2012,WEE****03,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,159.0,1800.0,2012-02-05,734538,0
Recorded,2017-04-08,01/09/2017,12/09/2017,WEE****42,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,180.0,2650.0,2017-04-08,736427,0
Recorded,2017-04-04,11/04/2017,15/05/2017,WEE****19,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,50.0,2900.0,2017-04-04,736423,0
Recorded,2015-06-29,30/07/2015,08/09/2015,WEE****24,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,1400.0,2015-06-29,735778,0
Recorded,2020-02-09,25/09/2020,20/10/2020,WEE****49,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,34.0,4450.0,2020-02-09,737464,0
Recorded,2012-12-06,25/07/2012,22/08/2012,WEE****22,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,62.0,1850.0,2012-12-06,734843,0
Recorded,2016-06-12,07/12/2016,21/12/2016,WEE****96,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,9.1,2500.0,2016-06-12,736127,0
Recorded,2022-04-04,12/04/2022,11/05/2022,WEE****78,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,15.0,5000.0,2022-04-04,738249,0
Recorded,2017-01-13,13/01/2017,09/02/2017,WEE****65,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,15.0,2625.0,2017-01-13,736342,0
Recorded,2018-01-15,12/02/2018,12/04/2018,WEE****58,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,5.0,2500.0,2018-01-15,736709,0
Recorded,2009-05-18,29/05/2009,06/07/2009,WEE****96,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,54.9,2200.0,2009-05-18,733545,0
Recorded,2018-08-21,10/09/2018,24/09/2018,WEE****19,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,50.0,3700.0,2018-08-21,736927,0
Recorded,2022-02-17,22/02/2022,16/03/2022,WEE****30,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,125.0,5100.0,2022-02-17,738203,0
Recorded,2020-02-09,21/09/2020,20/10/2020,WEE****50,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,4450.0,2020-02-09,737464,0
Recorded,2010-06-23,09/07/2010,06/08/2010,WEE****58,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,5.0,2000.0,2010-06-23,733946,0
Recorded,2016-09-26,26/09/2016,17/10/2016,WEE****78,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,32.0,2387.66,2016-09-26,736233,0
Recorded,2016-08-02,12/02/2016,16/03/2016,WEE****25,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,2400.0,2016-08-02,736178,0
Recorded,2016-12-13,14/12/2016,04/01/2017,WEE****31,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,41.0,2400.0,2016-12-13,736311,0
Recorded,2018-07-17,17/07/2018,24/08/2018,WEE****75,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,7.0,3200.0,2018-07-17,736892,0
Recorded,2014-12-02,25/02/2014,07/04/2014,WEE****59,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,187.7,1500.0,2014-12-02,735569,0
Recorded,2012-07-03,20/03/2012,14/05/2012,WEE****83,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,29.7,1800.0,2012-07-03,734687,0
Recorded,2016-07-29,03/08/2016,29/08/2016,WEE****64,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,280.0,2550.0,2016-07-29,736174,0
Recorded,2012-09-25,18/10/2012,24/10/2012,WEE****21,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,35.0,1107.14,2012-09-25,734771,0
Recorded,2009-07-15,16/07/2009,10/09/2009,WEE****00,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,352.0,2200.0,2009-07-15,733603,0
Recorded,2018-04-09,20/09/2018,30/10/2018,WEE****03,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,1000.0,2018-04-09,736793,-1
Recorded,2017-11-04,18/04/2017,16/05/2017,WEE****32,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,500.0,2675.0,2017-11-04,736637,0
Recorded,2012-11-29,29/11/2012,28/12/2012,WEE****99,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,22.0,1120.0,2012-11-29,734836,0
Recorded,2016-02-02,09/02/2016,29/03/2016,WEE****74,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,501.9,1650.0,2016-02-02,735996,0
Recorded,2012-07-16,16/07/2012,13/09/2012,WEE****68,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,80.0,1850.0,2012-07-16,734700,0
Recorded,2015-08-19,14/09/2015,01/10/2015,WEE****22,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,4.0,1900.0,2015-08-19,735829,0
Recorded,2010-11-03,15/03/2010,12/04/2010,WEE****53,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,240.0,2200.0,2010-11-03,734079,0
Recorded,2009-12-22,07/01/2010,26/02/2010,WEE****38,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,170.0,1620.0,2009-12-22,733763,0
Recorded,2009-04-08,06/08/2009,13/08/2009,WEE****23,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,85.5,394.74,2009-04-08,733505,-1
Recorded,2011-02-22,25/02/2011,28/03/2011,WEE****71,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,215.0,1600.0,2011-02-22,734190,0
Recorded,2021-09-15,28/09/2021,06/10/2021,WEE****52,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,216.3,4750.0,2021-09-15,738048,0
Recorded,2018-09-20,11/10/2018,29/11/2018,WEE****32,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,87.7,1700.0,2018-09-20,736957,-1
Recorded,2009-06-30,30/06/2009,10/08/2009,WEE****07,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,2000.0,2009-06-30,733588,0
Recorded,2015-05-18,28/05/2015,18/06/2015,WEE****28,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,8.0,1800.0,2015-05-18,735736,0
Recorded,2013-10-07,05/08/2013,29/08/2013,WEE****71,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,1800.0,2013-10-07,735148,0
Recorded,2012-03-15,19/03/2012,12/04/2012,WEE****97,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,70.0,1200.0,2012-03-15,734577,0
Recorded,2011-09-05,24/05/2011,19/07/2011,WEE****33,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,43.6,1400.0,2011-09-05,734385,0
Recorded,2012-03-23,04/04/2012,10/05/2012,WEE****69,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,53.0,1500.0,2012-03-23,734585,0
Recorded,2018-09-21,08/10/2018,30/11/2018,WEE****19,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,58.9,3950.0,2018-09-21,736958,0
Recorded,2014-01-20,02/02/2014,12/03/2014,WEE****36,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,58.1,1300.0,2014-01-20,735253,0
Recorded,2023-09-27,09/10/2023,15/11/2023,WEE****20,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,5000.0,2023-09-27,738790,0
Recorded,2017-05-30,30/05/2017,26/06/2017,WEE****31,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,2650.0,2017-05-30,736479,0
Recorded,2011-09-30,04/10/2011,07/11/2011,WEE****86,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,1500.0,2011-09-30,734410,0
Recorded,2012-12-13,17/12/2012,18/01/2013,WEE****29,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,4.6,1600.0,2012-12-13,734850,0
Recorded,2012-06-29,05/07/2012,03/09/2012,WEE****42,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,1800.0,2012-06-29,734683,0
Recorded,2019-03-05,09/05/2019,04/06/2019,WEE****46,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,260.0,4700.0,2019-03-05,737123,0
Recorded,2020-05-05,14/05/2020,26/05/2020,WEE****35,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,4000.0,2020-05-05,737550,0
Recorded,2022-10-31,08/11/2022,30/11/2022,WEE****98,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,15.9,5074.97,2022-10-31,738459,0
Recorded,2015-09-16,14/10/2015,09/11/2015,WEE****02,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,2000.0,2015-09-16,735857,0
Recorded,2016-08-04,19/05/2016,22/06/2016,WEE****21,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,1800.0,2016-08-04,736180,0
Recorded,2019-11-25,26/11/2019,20/01/2020,WEE****14,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,20.0,4900.0,2019-11-25,737388,0
Recorded,2021-05-17,24/05/2021,07/06/2021,WEE****90,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,227.0,4600.0,2021-05-17,737927,0
Recorded,2019-04-15,15/04/2019,15/05/2019,WEE****56,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,256.0,1200.0,2019-04-15,737164,-1
Recorded,2019-08-30,10/09/2019,24/09/2019,WEE****54,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,52.0,4600.0,2019-08-30,737301,0
Recorded,2015-02-02,13/02/2015,10/03/2015,WEE****53,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,52.0,1650.0,2015-02-02,735631,0
Recorded,2016-01-20,27/01/2016,23/02/2016,WEE****34,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,2550.0,2016-01-20,735983,0
Recorded,2012-06-14,19/06/2012,29/06/2012,WEE****93,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,165.0,1850.0,2012-06-14,734668,0
Recorded,2019-06-05,06/05/2019,02/07/2019,WEE****58,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,50.0,4525.0,2019-06-05,737215,0
Recorded,2016-09-20,21/09/2016,20/10/2016,WEE****15,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,2500.0,2016-09-20,736227,0
Recorded,2010-09-07,12/08/2010,27/09/2010,WEE****23,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,2200.0,2010-09-07,734022,0
Recorded,2018-01-06,04/06/2018,26/06/2018,WEE****06,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,261.0,3300.0,2018-01-06,736700,0
Recorded,2017-11-08,25/08/2017,13/09/2017,WEE****47,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,20.0,2700.0,2017-11-08,736641,0
Recorded,2024-01-15,18/01/2024,18/03/2024,WEE****33,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,6.0,4475.0,2024-01-15,738900,0
Recorded,2020-02-07,07/07/2020,24/07/2020,WEE****20,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,4.0,4200.0,2020-02-07,737462,0
