,date,mean_price,IQR_price,mean_volume,IQR_volume
77,2015-09-30,2126.502542372881,400.0,45.277966101694915,58.0
78,2015-10-31,2182.1,550.0,77.53399999999999,93.625
79,2015-11-30,2324.0697674418607,305.0,36.27441860465116,26.75
80,2015-12-31,2396.9209615384616,840.0,49.26923076923077,56.75
81,2016-01-31,2449.482941176471,525.0,28.084313725490194,32.5
82,2016-02-29,2706.6455696202534,402.5,69.12911392405063,90.05000000000001
83,2016-03-31,2551.3138961038962,550.0,78.47922077922077,57.8
84,2016-04-30,2511.25,350.0,33.775,43.8
85,2016-05-31,2617.282786885246,200.0,35.506557377049184,45.0
86,2016-06-30,2618.362068965517,195.0,49.41896551724138,70.75
87,2016-07-31,2502.9032258064517,400.0,86.35806451612903,29.65
88,2016-08-31,2577.601923076923,221.38999999999987,32.94615384615385,34.75
89,2016-09-30,2429.017735849057,249.57999999999993,65.31509433962263,96.0
90,2016-10-31,2477.1821818181816,318.91499999999996,51.98727272727273,66.55
91,2016-11-30,2507.59921875,121.25,34.7453125,48.0
92,2016-12-31,2398.795818181818,245.98999999999978,43.943636363636365,48.0
93,2017-01-31,2499.1140350877195,255.44999999999982,51.09473684210526,72.0
94,2017-02-28,2557.3326829268294,300.0,32.77073170731707,23.0
95,2017-03-31,2484.335,150.0,42.939655172413794,57.875
96,2017-04-30,2446.785714285714,156.25,21.757142857142856,10.3
97,2017-05-31,2500.964561403509,60.0,72.21052631578948,60.0
98,2017-06-30,2500.0,100.0,33.364583333333336,21.15
99,2017-07-31,2475.589333333333,72.5,85.54666666666667,49.275000000000006
100,2017-08-31,2555.2746296296295,150.0,109.02777777777777,8.0
101,2017-09-30,2592.812391304348,200.0,24.665217391304346,39.875
102,2017-10-31,2592.891304347826,237.5,16.178260869565218,16.900000000000002
103,2017-11-30,2699.1285714285714,350.0,55.11571428571428,46.075
104,2017-12-31,2660.8141509433963,350.0,25.247169811320752,31.9
105,2018-01-31,2758.3783783783783,475.0,38.4,35.8
106,2018-02-28,2674.08325,392.5,31.8125,40.35
107,2018-03-31,2799.742105263158,482.5,35.15,46.5
108,2018-04-30,2806.5829166666667,300.0,28.897916666666664,30.5
109,2018-05-31,3006.856714285714,253.75,33.09142857142857,43.75
110,2018-06-30,2986.983947368421,475.0,55.247368421052634,48.0
111,2018-07-31,2956.5476190476193,618.75,25.330952380952382,20.799999999999997
112,2018-08-31,3011.2244897959185,700.0,31.689795918367345,14.0
113,2018-09-30,3221.775,500.0,27.2125,15.975000000000001
114,2018-10-31,3120.4166666666665,725.0,20.563888888888886,8.75
115,2018-11-30,3368.650185185185,700.0,85.7074074074074,47.95
116,2018-12-31,3376.0878048780487,850.0,25.373170731707315,35.6
117,2019-01-31,3191.097272727273,1288.75,27.329545454545453,9.025
118,2019-02-28,3655.0925925925926,500.0,25.49259259259259,35.9
119,2019-03-31,3763.6739130434785,685.0,25.252173913043475,18.0
120,2019-04-30,3828.1673913043483,536.9324999999999,27.195652173913043,37.875
121,2019-05-31,3689.3478260869565,1016.25,93.27173913043478,98.0
122,2019-06-30,3772.5897435897436,587.5,46.03846153846154,36.75
123,2019-07-31,3989.151515151515,275.0,18.51818181818182,18.0
124,2019-08-31,4052.051282051282,950.0,28.8025641025641,21.2
125,2019-09-30,4315.213,700.0,53.165,45.0
126,2019-10-31,4258.854186046512,827.5,24.9046511627907,22.55
127,2019-11-30,4357.826086956522,793.75,34.09130434782609,36.75
128,2019-12-31,4355.833333333333,875.0,23.34333333333333,15.5
129,2020-01-31,4413.806818181818,847.5,28.731818181818184,22.625
130,2020-02-29,4191.5625,575.0,24.21875,30.125
131,2020-03-31,4398.807741935484,488.47999999999956,26.796774193548387,39.25
132,2020-04-30,4233.428571428572,500.0,17.862857142857145,9.3
133,2020-05-31,4027.9446875,281.25,19.159375,22.799999999999997
134,2020-06-30,4093.158529411765,425.0,10.029411764705882,6.875
135,2020-07-31,4081.818181818182,350.0,46.2939393939394,22.3
136,2020-08-31,4061.904827586207,200.0,20.299999999999997,18.0
137,2020-09-30,4210.835897435898,550.0,35.54615384615384,34.55
138,2020-10-31,4071.5666666666666,237.5,19.608333333333334,20.75
139,2020-11-30,4039.3845454545453,200.0,139.28484848484848,22.4
140,2020-12-31,4160.709791666667,512.5,17.181250000000002,4.25
141,2021-01-31,4197.5,522.5,18.746666666666666,6.800000000000001
142,2021-02-28,4115.303414634146,500.0,33.234146341463415,19.0
143,2021-03-31,4109.246170212766,200.0,37.236170212765956,22.85
144,2021-04-30,4079.0571875,100.0,15.453125,16.575000000000003
145,2021-05-31,4182.374242424243,175.0,23.190909090909088,18.0
146,2021-06-30,4131.122448979592,100.0,77.5,123.8
147,2021-07-31,4172.954545454545,100.0,38.67272727272727,38.5
148,2021-08-31,4083.3333333333335,25.0,36.05555555555556,25.5
149,2021-09-30,4054.5725,81.25,18.304166666666667,18.0
150,2021-10-31,4063.810810810811,100.0,21.52972972972973,23.2
151,2021-11-30,4042.2584210526315,130.0,9.338596491228069,6.199999999999999
152,2021-12-31,4038.1946000000003,93.73500000000013,25.471999999999998,22.625
153,2022-01-31,4071.4756097560976,100.0,23.29268292682927,21.8
154,2022-02-28,4076.3907017543856,100.0,23.994736842105265,17.2
155,2022-03-31,4104.215857142857,158.73250000000007,34.815714285714286,26.275
156,2022-04-30,4137.629215686275,200.0,44.61764705882353,50.550000000000004
157,2022-05-31,4112.55171875,200.0,40.0953125,33.475
158,2022-06-30,4121.319795918367,190.0,29.44081632653061,18.0
159,2022-07-31,4223.702068965517,497.6399999999999,15.137931034482758,19.4
160,2022-08-31,4159.227083333333,196.25,58.050000000000004,50.925
161,2022-09-30,4156.51701754386,250.0,30.521052631578947,18.2
162,2022-10-31,4102.833333333333,193.75,45.303333333333335,55.075
163,2022-11-30,4054.85,100.0,27.538181818181815,21.5
164,2022-12-31,4100.315789473684,100.0,40.93684210526315,48.55
165,2023-01-31,4193.194166666666,187.5,33.49166666666667,15.900000000000002
166,2023-02-28,4076.6495652173912,125.0,49.78695652173913,67.375
167,2023-03-31,4112.849827586207,146.25,30.48448275862069,23.0
168,2023-04-30,4120.715263157895,145.0,20.028947368421054,22.225
169,2023-05-31,4059.581818181818,200.0,29.894545454545455,34.4
170,2023-06-30,3967.8571428571427,175.0,57.76428571428572,51.4
171,2023-07-31,4001.732195121951,100.0,53.42926829268293,62.2
172,2023-08-31,4090.3030303030305,600.0,21.063636363636363,24.1
173,2023-09-30,4000.8928571428573,230.0,40.10892857142857,23.750000000000004
174,2023-10-31,3984.3519402985075,174.8050000000003,33.135820895522386,28.05
175,2023-11-30,4026.5714285714284,150.0,46.96,23.85
176,2023-12-31,4006.7495000000004,100.0,64.9675,28.0
177,2024-01-31,4040.147272727272,50.0,37.50606060606061,26.3
178,2024-02-29,4002.0588235294117,100.0,103.17647058823529,67.07500000000002
179,2024-03-31,4013.6111111111113,100.0,50.36666666666667,27.224999999999998
180,2024-04-30,3904.1633333333334,125.0,29.45,17.925
