,lower,upper,value,start
168,-12953900.281121297,12553144.281121297,-200378.00000000055,11
169,-13076059.148521755,12672758.948521756,-201650.10000000056,11
170,-13198597.565278295,12792753.165278293,-202922.20000000056,11
171,-13321514.347158212,12913125.74715821,-204194.30000000057,11
172,-13444808.320944795,13033875.520944795,-205466.40000000058,11
173,-13568478.324267581,13155001.324267581,-206738.50000000058,11
174,-13692523.205436265,13276502.005436262,-208010.6000000006,11
175,-13816941.823278131,13398376.423278129,-209282.7000000006,11
176,-13941733.046978952,13520623.44697895,-210554.8000000006,11
177,-14066895.75592722,13643241.95592722,-211826.9000000006,11
178,-14192428.839561637,13766230.839561637,-213099.0000000006,11
179,-14318331.1972218,13889588.997221798,-214371.10000000062,11
0,0.0,0.0,544.0,12
1,0.0,0.0,1214.1,12
2,0.0,0.0,1413.0,12
3,0.0,0.0,11562.2,12
4,0.0,0.0,2050.0,12
5,0.0,0.0,3060.2000000000003,12
6,0.0,0.0,1860.0,12
7,0.0,0.0,1363.2,12
8,0.0,0.0,2302.4,12
9,0.0,0.0,1885.9,12
10,0.0,0.0,613.8,12
11,0.0,0.0,670.0,12
12,-10082.618920795328,11535.018920795326,726.1999999999997,12
13,-23386.853863384273,24951.65386338427,782.3999999999995,12
14,-39604.29715729578,41281.49715729578,838.5999999999993,12
15,-58307.53942908247,60097.13942908246,894.7999999999992,12
16,-79209.3465276933,81111.3465276933,950.999999999999,12
17,-102102.36089563869,104116.76089563868,1007.1999999999988,12
18,-126828.27019300371,128955.0701930037,1063.3999999999987,12
19,-153261.2134398792,155500.41343987922,1119.5999999999985,12
20,-181298.06509257917,183649.66509257915,1175.7999999999984,12
21,-210852.3419210364,213316.3419210364,1231.9999999999982,12
22,-241850.16930860336,244426.5693086034,1288.199999999998,12
23,-274227.4929801314,276916.29298013146,1344.3999999999978,12
24,-307928.08268691605,310729.282686916,1400.5999999999976,12
25,-342902.06072450825,345815.6607245082,1456.7999999999975,12
26,-379104.79045855626,382130.79045855626,1512.9999999999973,12
27,-416496.01910817274,419634.41910817276,1569.199999999997,12
28,-455039.2046450714,458290.00464507146,1625.399999999997,12
29,-494700.9789343371,498064.17893433705,1681.5999999999967,12
30,-535450.7136174092,538926.3136174093,1737.7999999999965,12
31,-577260.1647786489,580848.1647786489,1793.9999999999964,12
32,-620103.1789260095,623803.5789260094,1850.1999999999962,12
33,-663955.4473267192,667768.2473267192,1906.399999999996,12
34,-708794.2989352382,712719.4989352381,1962.5999999999958,12
35,-754598.524455673,758636.124455673,2018.7999999999956,12
36,-801348.2257693019,805498.2257693019,2074.9999999999955,12
37,-849024.6862125256,853287.0862125255,2131.1999999999953,12
38,-897610.2581351073,901985.0581351074,2187.399999999995,12
39,-947088.2648881736,951575.4648881735,2243.599999999995,12
40,-997442.9149457285,1002042.5149457286,2299.7999999999947,12
41,-1048659.2262947215,1053371.2262947215,2355.9999999999945,12
42,-1100722.9595674253,1105547.3595674252,2412.1999999999944,12
43,-1153620.5586582397,1158557.3586582395,2468.399999999994,12
44,-1207339.0977813667,1212388.2977813669,2524.599999999994,12
45,-1261866.234098266,1267027.8340982662,2580.799999999994,12
46,-1317190.165183577,1322464.165183577,2636.9999999999936,12
47,-1373299.590712209,1378685.990712209,2693.1999999999935,12
48,-1430183.6778439006,1435682.4778439004,2749.3999999999933,12
49,-1487832.0298588155,1493443.2298588157,2805.599999999993,12
50,-1546234.657661896,1551958.257661896,2861.799999999993,12
51,-1605381.9538272405,1611217.9538272405,2917.9999999999927,12
52,-1665264.6688986477,1671213.0688986476,2974.1999999999925,12
53,-1725873.8897003194,1731934.6897003192,3030.3999999999924,12
54,-1787201.0194437047,1793374.219443705,3086.599999999992,12
55,-1849237.7594436829,1855523.359443683,3142.799999999992,12
56,-1911976.0922804791,1918374.0922804791,3198.999999999992,12
57,-1975408.2662635997,1981918.6662635996,3255.1999999999916,12
58,-2039526.7810711393,2046149.581071139,3311.3999999999915,12
59,-2104324.374452562,2111059.5744525623,3367.5999999999913,12
60,-2169794.0098958025,2176641.609895802,3423.799999999991,12
61,-2235928.865170598,2242888.865170598,3479.999999999991,12
62,-2302722.321669619,2309794.7216696194,3536.1999999999907,12
63,-2370167.9544773544,2377352.754477354,3592.3999999999905,12
64,-2438259.52310409,2445556.72310409,3648.5999999999904,12
65,-2506990.962828805,2514400.562828805,3704.79999999999,12
66,-2576356.376600473,2583878.376600473,3760.99999999999,12
67,-2646350.027452306,2653984.4274523063,3817.19999999999,12
68,-2716966.3313879124,2724713.131387912,3873.3999999999896,12
69,-2788199.850702285,2796059.050702285,3929.5999999999894,12
70,-2860045.2877040347,2868016.8877040343,3985.7999999999893,12
71,-2932497.4788083998,2940581.4788083998,4041.999999999989,12
72,-3005551.3889733464,3013747.788973347,4098.199999999989,12
73,-3079202.1064535514,3087510.9064535513,4154.399999999989,12
74,-3153444.837849304,3161866.0378493043,4210.5999999999885,12
75,-3228274.90342934,3236808.5034293397,4266.799999999988,12
76,-3303687.732708421,3312333.732708421,4322.999999999988,12
77,-3379678.8602621076,3388437.260262108,4379.199999999988,12
78,-3456243.9217626066,3465114.7217626064,4435.399999999988,12
79,-3533378.6502209,3542361.8502209,4491.599999999988,12
80,-3611078.8724215683,3620174.472421568,4547.799999999987,12
81,-3689340.5055377753,3698548.5055377753,4603.999999999987,12
82,-3768159.5539148883,3777479.9539148887,4660.199999999987,12
83,-3847532.1060120696,3856964.9060120694,4716.399999999987,12
84,-3927454.331492016,3936999.5314920163,4772.599999999987,12
85,-4007922.4784497377,4017580.0784497373,4828.7999999999865,12
86,-4088932.870771953,4098702.870771953,4884.999999999986,12
87,-4170481.905619292,4180364.3056192924,4941.199999999986,12
88,-4252566.051024057,4262560.851024058,4997.399999999986,12
89,-4335181.84359681,4345289.043596809,5053.599999999986,12
90,-4418325.886335535,4428545.486335535,5109.799999999986,12
91,-4501994.846531551,4512326.846531551,5165.999999999985,12
92,-4586185.453766735,4596629.853766736,5222.199999999985,12
93,-4670894.497997025,4681451.297997026,5278.399999999985,12
94,-4756118.827717461,4766788.02771746,5334.599999999985,12
95,-4841855.348204366,4852636.948204366,5390.799999999985,12
96,-4928101.019830549,4938995.019830549,5446.9999999999845,12
97,-5014852.856449672,5025859.256449672,5503.199999999984,12
98,-5102107.923846169,5113226.72384617,5559.399999999984,12
99,-5189863.338247352,5201094.538247352,5615.599999999984,12
100,-5278116.264894507,5289459.8648945065,5671.799999999984,12
101,-5366863.916670038,5378319.916670038,5727.999999999984,12
102,-5456103.55277784,5467671.95277784,5784.199999999983,12
103,-5545832.477474278,5557513.277474279,5840.399999999983,12
104,-5636048.038847325,5647841.238847325,5896.599999999983,12
105,-5726747.627641506,5738653.227641505,5952.799999999983,12
106,-5817928.676126484,5829946.676126484,6008.999999999983,12
107,-5909588.657007216,5921719.057007216,6065.1999999999825,12
108,-6001725.08237373,6013967.882373731,6121.399999999982,12
109,-6094335.502688713,6106690.702688713,6177.599999999982,12
110,-6187417.505811142,6199885.105811141,6233.799999999982,12
111,-6280968.716054358,6293548.716054358,6289.999999999982,12
112,-6374986.793277022,6387679.193277023,6346.199999999982,12
113,-6469469.432005493,6482274.232005494,6402.399999999981,12
114,-6564414.360586234,6577331.560586234,6458.599999999981,12
115,-6659819.340366965,6672848.940366965,6514.799999999981,12
