,lower,upper,value,start
134,-254270.56398457874,246806.2842444339,-3732.1398700724203,10
135,-255781.20036757624,249391.60865691633,-3194.795855329947,10
136,-258572.8919360531,250697.24915288488,-3937.821391584119,10
137,-260604.55985259358,252764.28421816626,-3920.13781721365,10
138,-262584.288557221,254884.62906138948,-3849.8297479157773,10
139,-264464.31290329807,257106.04847808575,-3679.1322126061586,10
140,-266795.75092486915,258877.4240833455,-3959.163420761821,10
141,-268628.0847426734,261149.27340580552,-3739.4056684339357,10
142,-270579.80413482693,263303.10631696583,-3638.3489089305276,10
143,-272662.97291463113,265326.8586533817,-3668.0571306247293,10
144,-274952.1609121834,267145.9602350527,-3903.1003385653494,10
145,-276795.70713625365,269412.07170354534,-3691.8177163541623,10
146,-278883.44236033503,271435.36193594255,-3724.040212196267,10
147,-280983.3325734601,273447.864594027,-3767.733989716573,10
148,-283162.6343905658,275382.3227139164,-3890.1558383246756,10
149,-285207.29213335976,277452.79162519606,-3877.250254081855,10
150,-287306.4251013065,279470.15167993354,-3918.136710686491,10
151,-289769.59665201587,281124.8391722887,-4322.378739863583,10
152,-291725.3735021358,283288.2870376218,-4218.543232257023,10
153,-293384.0857831347,285750.16479671,-3816.9604932123275,10
154,-295645.7879117712,287610.4176852782,-4017.685113246489,10
155,-297661.4732178814,289718.0520262106,-3971.7105958354277,10
156,-299690.73415770585,291813.47501622426,-3938.6295707407953,10
157,-301655.2117683396,293975.0452714183,-3840.083248460658,10
158,-304257.487984916,295500.1805100905,-4378.653737412784,10
159,-304970.271050963,298916.1721423794,-3027.0494542918423,10
160,-307530.8625148749,300485.71827379416,-3522.572120540346,10
161,-309872.57433980197,302275.5065953229,-3798.53387223953,10
162,-311923.80671803665,304357.13656904746,-3783.3350744945983,10
163,-314026.7735556169,306388.3939435394,-3819.189806038734,10
164,-316230.7159224979,308320.0373036879,-3955.3393094049934,10
165,-318607.42934218363,310080.27078106825,-4263.57928055768,10
166,-320950.12285777327,311875.88498789485,-4537.118934939226,10
167,-323216.6007896248,313749.07525935763,-4733.76276513357,10
168,-325340.3758893268,315766.32849964965,-4787.023694838568,10
0,0.0,0.0,2150.0,11
1,0.0,0.0,2073.684210526316,11
2,0.0,0.0,2106.35,11
3,0.0,0.0,2306.540896551724,11
4,0.0,0.0,2140.52575,11
5,0.0,0.0,2260.359605263158,11
6,0.0,0.0,2232.448552631579,11
7,0.0,0.0,1967.510198019802,11
8,0.0,0.0,2146.595681818182,11
9,0.0,0.0,2183.6266101694914,11
10,0.0,0.0,2067.1624074074075,11
11,1584.001701151784,1787.5006386128089,1685.7511698822964,11
12,1166.7172010397082,1621.7546585515372,1394.2359297956227,11
13,770.466095164143,1531.8893977158318,1151.1777464399875,11
14,640.9664134433159,1755.575998200674,1198.271205821995,11
15,373.882287360159,1883.0707994841773,1128.476543422168,11
16,-16.80676295592582,1924.4493759517313,953.8213064979027,11
17,-626.082959582682,1781.7489400081452,577.8329902127316,11
18,-1325.3625989651284,1581.1835953597022,127.91049819728687,11
19,-2007.4383301559556,1428.0191359048822,-289.7095971255367,11
20,-2854.5964108965436,1138.341073699188,-858.1276685986777,11
21,-3380.4189399464976,1197.176463665457,-1091.6212381405203,11
22,-4250.208935629956,938.0163299158166,-1656.0963028570695,11
23,-4494.826643783859,1328.9417729391007,-1582.9424354223793,11
24,-5424.88919428615,1058.3966093000108,-2183.2462924930696,11
25,-6289.836781264536,876.1002655723296,-2706.868257846103,11
26,-6822.7492610949685,1048.2150414194934,-2887.2671098377377,11
27,-7003.53189058909,1594.1476988560253,-2704.6920958665323,11
28,-7591.093118512064,1754.3615632162182,-2918.365777647923,11
29,-8023.723513182587,2089.9894223807096,-2966.867045400939,11
30,-9162.367343887763,1739.5552554561918,-3711.406044215786,11
31,-9210.033277477909,2499.5580006432438,-3355.237638417333,11
32,-9928.86654627253,2607.3947621786183,-3660.735892046956,11
33,-10810.721378253362,2570.7844815718745,-4119.968448340744,11
34,-11554.433962589826,2690.491659681773,-4431.971151454027,11
35,-12317.827055876054,2808.318915633119,-4754.7540701214675,11
36,-13877.066757736779,2147.7477689182006,-5864.6594944092885,11
37,-14371.557138170978,2569.041895098577,-5901.2576215362005,11
38,-15253.71851761391,2619.467000459281,-6317.125758577315,11
39,-15900.82337152836,2921.453300573019,-6489.685035477671,11
40,-16597.391531171306,3190.198896016145,-6703.596317577581,11
41,-17028.054982141526,3740.8037148962776,-6643.625633622625,11
42,-17386.28323533056,4379.543023886767,-6503.370105721897,11
43,-18444.459598960577,4333.790159437252,-7055.334719761662,11
44,-19365.355168495484,4440.541645973983,-7462.4067612607505,11
45,-19747.593729232103,5100.951492514381,-7323.321118358861,11
46,-20476.539463474335,5429.44276417115,-7523.5483496515935,11
47,-21711.26140562114,5266.742475355202,-8222.259465132967,11
48,-22810.214578834522,5254.199862606214,-8778.007358114155,11
49,-23870.43794412352,5294.587899017752,-9287.925022552885,11
50,-24931.666236599067,5347.990969312672,-9791.837633643197,11
51,-25378.377598459934,6029.756790664736,-9674.3104038976,11
52,-26021.727864508706,6528.5617188356155,-9746.583072836545,11
53,-26721.48807827993,6984.472857515868,-9868.50761038203,11
54,-27497.646651057228,7377.345555076174,-10060.150547990526,11
55,-28094.589629055823,7962.642820372268,-10065.973404341777,11
56,-29138.59346638048,8113.942257287534,-10512.325604546473,11
57,-30133.121227796917,8327.639591591127,-10902.740818102895,11
58,-31423.07941263158,8258.691596689889,-11582.193907970846,11
59,-32094.5302786288,8820.903537578137,-11636.813370525333,11
60,-32907.2301979843,9254.390599108203,-11826.419799438052,11
61,-33653.31472596033,9766.892616699384,-11943.211054630472,11
62,-34995.514324278534,9695.558165970762,-12649.978079153885,11
63,-36064.41883941183,9909.67990999695,-13077.36946470744,11
64,-37047.78405659477,10221.387882309285,-13413.19808714274,11
65,-37551.441062834674,11024.7399714095,-13263.350545712587,11
66,-38517.82767788166,11377.190346981859,-13570.318665449899,11
67,-39777.78012319324,11447.797656995292,-14164.991233098972,11
68,-40542.066216013525,12025.691707877686,-14258.187254067918,11
69,-41374.883526173195,12546.575189523637,-14414.15416832478,11
